sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:44:54.234242+00:00;P0;33.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:45:06.954136+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:45:06.954136+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:47:44.410648+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:47:44.410648+00:00;P1;60.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:47:44.410648+00:00;P0;32.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:47:56.962637+00:00;humidity;90.30
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:47:56.962637+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:50:34.417309+00:00;P2;47.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:50:34.417309+00:00;P1;56.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:50:34.417309+00:00;P0;31.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:50:46.757874+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:50:46.757874+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:53:24.111970+00:00;P2;42.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:53:24.111970+00:00;P1;50.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:53:24.111970+00:00;P0;28.33
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:53:36.590071+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:53:36.590071+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:56:13.957073+00:00;P2;47.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:56:13.957073+00:00;P1;57.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:56:13.957073+00:00;P0;30.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:56:26.386694+00:00;humidity;91.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:56:26.386694+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:59:03.765603+00:00;P2;45.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:59:03.765603+00:00;P1;55.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T00:59:03.765603+00:00;P0;29.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:59:16.218873+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T00:59:16.218873+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:01:53.678905+00:00;P2;46.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:01:53.678905+00:00;P1;55.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:01:53.678905+00:00;P0;31.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:02:06.121390+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:02:06.121390+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:04:43.482789+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:04:43.482789+00:00;P1;59.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:04:43.482789+00:00;P0;31.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:04:55.856638+00:00;humidity;91.20
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:04:55.856638+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:07:33.454760+00:00;P2;49.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:07:33.454760+00:00;P1;59.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:07:33.454760+00:00;P0;32.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:07:46.074813+00:00;humidity;90.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:07:46.074813+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:10:24.277246+00:00;P2;45.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:10:24.277246+00:00;P1;55.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:10:24.277246+00:00;P0;29.67
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:10:36.756721+00:00;humidity;91.20
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:10:36.756721+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:13:14.261247+00:00;P2;45.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:13:14.261247+00:00;P1;55.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:13:14.261247+00:00;P0;29.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:13:26.757524+00:00;humidity;90.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:13:26.757524+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:16:04.060103+00:00;P2;42.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:16:04.060103+00:00;P1;49.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:16:04.060103+00:00;P0;28.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:16:16.495916+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:16:16.495916+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:18:54.026336+00:00;P2;45.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:18:54.026336+00:00;P1;53.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:18:54.026336+00:00;P0;28.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:19:06.555030+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:19:06.555030+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:21:44.074958+00:00;P2;42.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:21:44.074958+00:00;P1;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:21:44.074958+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:21:56.654928+00:00;humidity;90.70
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:21:56.654928+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:24:34.150831+00:00;P2;42.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:24:34.150831+00:00;P1;50.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:24:34.150831+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:24:46.724743+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:24:46.724743+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:27:24.223882+00:00;P2;42.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:27:24.223882+00:00;P1;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:27:24.223882+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:27:36.664640+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:27:36.664640+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:30:14.364667+00:00;P2;41.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:30:14.364667+00:00;P1;48.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:30:14.364667+00:00;P0;26.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:30:27.354699+00:00;humidity;90.20
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:30:27.354699+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:33:04.914829+00:00;P2;42.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:33:04.914829+00:00;P1;51.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:33:04.914829+00:00;P0;26.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:33:17.421329+00:00;humidity;90.30
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:33:17.421329+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:35:54.954604+00:00;P2;44.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:35:54.954604+00:00;P1;53.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:35:54.954604+00:00;P0;27.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:36:07.554111+00:00;humidity;90.40
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:36:07.554111+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:38:45.130646+00:00;P2;43.25
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:38:45.130646+00:00;P1;54.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:38:45.130646+00:00;P0;27.25
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:38:57.540638+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:38:57.540638+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:41:34.954710+00:00;P2;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:41:34.954710+00:00;P1;53.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:41:34.954710+00:00;P0;27.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:41:47.474848+00:00;humidity;89.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:41:47.474848+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:44:24.946602+00:00;P2;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:44:24.946602+00:00;P1;51.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:44:24.946602+00:00;P0;27.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:44:37.316688+00:00;humidity;90.40
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:44:37.316688+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:47:32.390607+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:47:32.390607+00:00;P1;58.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:47:32.390607+00:00;P0;31.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:47:37.822980+00:00;humidity;91.30
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:47:37.822980+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:50:15.289423+00:00;P2;46.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:50:15.289423+00:00;P1;56.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:50:15.289423+00:00;P0;28.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:50:27.953833+00:00;humidity;91.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:50:27.953833+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:53:05.335845+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:53:05.335845+00:00;P1;60.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:53:05.335845+00:00;P0;31.67
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:53:17.778882+00:00;humidity;91.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:53:17.778882+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:55:55.250716+00:00;P2;47.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:55:55.250716+00:00;P1;56.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:55:55.250716+00:00;P0;28.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:56:07.678866+00:00;humidity;90.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:56:07.678866+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:58:45.100685+00:00;P2;46.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:58:45.100685+00:00;P1;56.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T01:58:45.100685+00:00;P0;29.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:58:57.579885+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T01:58:57.579885+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:01:35.035679+00:00;P2;44.20
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:01:35.035679+00:00;P1;53.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:01:35.035679+00:00;P0;30.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:01:47.397156+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:01:47.397156+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:04:24.820421+00:00;P2;45.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:04:24.820421+00:00;P1;54.25
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:04:24.820421+00:00;P0;29.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:04:37.199293+00:00;humidity;91.20
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:04:37.199293+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:07:14.693970+00:00;P2;45.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:07:14.693970+00:00;P1;57.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:07:14.693970+00:00;P0;27.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:07:27.494027+00:00;humidity;90.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:07:27.494027+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:10:04.958312+00:00;P2;45.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:10:04.958312+00:00;P1;54.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:10:04.958312+00:00;P0;29.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:10:18.522038+00:00;humidity;90.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:10:18.522038+00:00;temperature;23.30
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:12:56.014168+00:00;P2;44.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:12:56.014168+00:00;P1;53.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:12:56.014168+00:00;P0;29.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:13:08.620705+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:13:08.620705+00:00;temperature;23.10
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:15:45.958055+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:15:45.958055+00:00;P1;59.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:15:45.958055+00:00;P0;31.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:15:58.316993+00:00;humidity;91.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:15:58.316993+00:00;temperature;23.30
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:18:35.678338+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:18:35.678338+00:00;P1;59.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:18:35.678338+00:00;P0;30.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:18:48.115085+00:00;humidity;91.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:18:48.115085+00:00;temperature;23.30
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:21:25.573893+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:21:25.573893+00:00;P1;59.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:21:25.573893+00:00;P0;30.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:21:38.193964+00:00;humidity;91.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:21:38.193964+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:24:16.783954+00:00;P2;46.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:24:16.783954+00:00;P1;56.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:24:16.783954+00:00;P0;30.67
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:24:29.463818+00:00;humidity;91.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:24:29.463818+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:27:09.052738+00:00;P2;46.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:27:09.052738+00:00;P1;56.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:27:09.052738+00:00;P0;30.25
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:27:21.653878+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:27:21.653878+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:29:59.343885+00:00;P2;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:29:59.343885+00:00;P1;63.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:29:59.343885+00:00;P0;33.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:30:11.956032+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:30:11.956032+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:32:49.297382+00:00;P2;50.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:32:49.297382+00:00;P1;63.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:32:49.297382+00:00;P0;32.67
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:33:01.682583+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:33:01.682583+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:35:39.083301+00:00;P2;51.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:35:39.083301+00:00;P1;64.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:35:39.083301+00:00;P0;32.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:35:51.552497+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:35:51.552497+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:38:28.963376+00:00;P2;51.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:38:28.963376+00:00;P1;63.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:38:28.963376+00:00;P0;33.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:38:41.457258+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:38:41.457258+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:41:19.179342+00:00;P2;68.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:41:19.179342+00:00;P1;75.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:41:19.179342+00:00;P0;41.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:41:31.696556+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:41:31.696556+00:00;temperature;23.40
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:44:09.039108+00:00;P2;49.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:44:09.039108+00:00;P1;63.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:44:09.039108+00:00;P0;33.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:44:21.413540+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:44:21.413540+00:00;temperature;23.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:46:58.883752+00:00;P2;53.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:46:58.883752+00:00;P1;67.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:46:58.883752+00:00;P0;34.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:47:11.533744+00:00;humidity;91.40
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:47:11.533744+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:49:49.031636+00:00;P2;53.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:49:49.031636+00:00;P1;65.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:49:49.031636+00:00;P0;33.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:50:01.630386+00:00;humidity;91.60
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:50:01.630386+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:52:38.982778+00:00;P2;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:52:38.982778+00:00;P1;63.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:52:38.982778+00:00;P0;32.75
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:52:51.378142+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:52:51.378142+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:55:28.803951+00:00;P2;51.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:55:28.803951+00:00;P1;62.75
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:55:28.803951+00:00;P0;33.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:55:41.394242+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:55:41.394242+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:58:18.953921+00:00;P2;48.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:58:18.953921+00:00;P1;58.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T02:58:18.953921+00:00;P0;31.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:58:31.474106+00:00;humidity;90.70
4842;DHT22;3620;6.679;-1.574;2023-10-31T02:58:31.474106+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:01:09.283995+00:00;P2;46.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:01:09.283995+00:00;P1;56.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:01:09.283995+00:00;P0;31.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:01:22.042468+00:00;humidity;91.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:01:22.042468+00:00;temperature;23.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:03:59.498913+00:00;P2;50.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:03:59.498913+00:00;P1;62.67
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:03:59.498913+00:00;P0;32.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:04:11.923291+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:04:11.923291+00:00;temperature;23.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:06:49.434151+00:00;P2;48.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:06:49.434151+00:00;P1;58.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:06:49.434151+00:00;P0;30.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:07:02.174211+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:07:02.174211+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:09:39.773982+00:00;P2;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:09:39.773982+00:00;P1;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:09:39.773982+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:09:52.343963+00:00;humidity;91.30
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:09:52.343963+00:00;temperature;23.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:12:29.863998+00:00;P2;44.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:12:29.863998+00:00;P1;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:12:29.863998+00:00;P0;28.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:12:42.281182+00:00;humidity;91.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:12:42.281182+00:00;temperature;23.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:15:19.753828+00:00;P2;43.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:15:19.753828+00:00;P1;52.50
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:15:19.753828+00:00;P0;27.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:15:32.177910+00:00;humidity;91.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:15:32.177910+00:00;temperature;23.80
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:18:09.763863+00:00;P2;41.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:18:09.763863+00:00;P1;48.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:18:09.763863+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:18:22.433909+00:00;humidity;90.10
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:18:22.433909+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:20:59.939445+00:00;P2;45.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:20:59.939445+00:00;P1;55.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:20:59.939445+00:00;P0;28.67
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:21:12.377978+00:00;humidity;90.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:21:12.377978+00:00;temperature;23.70
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:23:49.734869+00:00;P2;44.33
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:23:49.734869+00:00;P1;55.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:23:49.734869+00:00;P0;28.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:24:02.146261+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:24:02.146261+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:26:39.520436+00:00;P2;43.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:26:39.520436+00:00;P1;51.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:26:39.520436+00:00;P0;26.50
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:26:51.856398+00:00;humidity;90.90
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:26:51.856398+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:29:29.140169+00:00;P2;44.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:29:29.140169+00:00;P1;52.00
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:29:29.140169+00:00;P0;27.00
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:29:41.519466+00:00;humidity;90.80
4842;DHT22;3620;6.679;-1.574;2023-10-31T03:29:41.519466+00:00;temperature;23.60
4841;pms5003;3620;6.679;-1.574;2023-10-31T03:32:18.889523+00:00;P2;45.75
